name,url,state
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39f04f5beb47b2bb:0x1850b4aa21100269!8m2!3d25.1430789!4d87.0566376!16s%2Fg%2F119w9r1f7!19sChIJu7JH61tP8DkRaQIQIaq0UBg?authuser=0&hl=en&rclk=1,Bihar
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39ed5c47be0515b1:0x604574a43f4cc41b!8m2!3d25.7045606!4d85.218897!16s%2Fg%2F11csbpjtdb!19sChIJsRUFvkdc7TkRG8RMP6R0RWA?authuser=0&hl=en&rclk=1,Bihar
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39f1f790a99df4d5:0x33e49f8e883e1530!8m2!3d25.4090476!4d86.2872405!16s%2Fg%2F12qfm3lv8!19sChIJ1fSdqZD38TkRMBU-iI6f5DM?authuser=0&hl=en&rclk=1,Bihar
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39f0362073878b33:0x92dfa5d666924999!8m2!3d25.2538763!4d87.0038816!16s%2Fg%2F11c2mcw7gl!19sChIJM4uHcyA28DkRmUmSZtal35I?authuser=0&hl=en&rclk=1,Bihar
UCO Bank Masdi,https://www.google.com/maps/place/UCO+Bank+Masdi/data=!4m7!3m6!1s0x39f1b873887bf333:0x8d92f210a3d2c46d!8m2!3d25.2413842!4d86.7183374!16s%2Fg%2F11gfjvqmq1!19sChIJM_N7iHO48TkRbcTSoxDyko0?authuser=0&hl=en&rclk=1,Bihar
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39f1a1fc41935e41:0x91fa7ebb0a52bda5!8m2!3d24.9524375!4d86.5841478!16s%2Fg%2F11bxjggl44!19sChIJQV6TQfyh8TkRpb1SCrt--pE?authuser=0&hl=en&rclk=1,Bihar
UCO Bank Sahur,https://www.google.com/maps/place/UCO+Bank+Sahur/data=!4m7!3m6!1s0x39f223bef0ba43fb:0xcdc90850a5668e9c!8m2!3d25.1662006!4d86.1515933!16s%2Fg%2F11c5t0b8fq!19sChIJ-0O68L4j8jkRnI5mpVAIyc0?authuser=0&hl=en&rclk=1,Bihar
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39e557d60ccc1189:0x5301cee66be628d2!8m2!3d25.7906175!4d87.540917!16s%2Fg%2F11c70ct_s9!19sChIJiRHMDNZX5TkR0ijma-bOAVM?authuser=0&hl=en&rclk=1,Bihar
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39ed9c71f73f1f63:0x7da0d76a52c71371!8m2!3d25.8527887!4d85.6750396!16s%2Fg%2F11d_7382ml!19sChIJYx8_93Gc7TkRcRPHUmrXoH0?authuser=0&hl=en&rclk=1,Bihar
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39f239af00000001:0xbb61ef22a5cc8b29!8m2!3d25.0783351!4d85.9789811!16s%2Fg%2F11fylppbt4!19sChIJAQAAAK858jkRKYvMpSLvYbs?authuser=0&hl=en&rclk=1,Bihar
UCO Bank - Raiganj Branch,https://www.google.com/maps/place/UCO+Bank+-+Raiganj+Branch/data=!4m7!3m6!1s0x39fad5205713de35:0xd831dd666a1ba1e2!8m2!3d25.6299723!4d88.1310636!16s%2Fg%2F1263gvtsf!19sChIJNd4TVyDV-jkR4qEbambdMdg?authuser=0&hl=en&rclk=1,Bihar
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39f116285f8aa1c1:0xf064326f8d1c4cc6!8m2!3d24.4910484!4d86.6949973!16s%2Fg%2F11c6v98ynz!19sChIJwaGKXygW8TkRxkwcjW8yZPA?authuser=0&hl=en&rclk=1,Bihar
UCO Bank,https://www.google.com/maps/place/UCO+Bank/data=!4m7!3m6!1s0x39edb8337f505e71:0xd5c2027a2f620d6b!8m2!3d26.1547096!4d85.8920812!16s%2Fg%2F11ggs8h4c0!19sChIJcV5QfzO47TkRaw1iL3oCwtU?authuser=0&hl=en&rclk=1,Bihar
